loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti
8000,8000,8000.0,36,16.29,282.41,D,D1,10,RENT,108000.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,3.84
4800,4800,4800.0,36,8.9,152.42,A,A5,1,RENT,46000.0,Source Verified,Nov-11,Fully Paid,credit_card,18.29
5000,5000,5000.0,36,6.62,153.52,A,A2,7,RENT,62000.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,19.08
10000,10000,10000.0,36,12.69,335.45,B,B5,2,RENT,52000.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,7.04
15000,15000,14950.0,36,13.49,508.96,C,C1,4,RENT,60000.0,Verified,Nov-11,Fully Paid,wedding,18.18
25000,25000,24950.0,60,11.71,552.46,B,B3,1,RENT,60000.0,Verified,Dec-11,Fully Paid,debt_consolidation,6.76
25000,25000,24700.0,60,10.65,539.21,B,B2,6,MORTGAGE,86923.0,Verified,Dec-11,Fully Paid,debt_consolidation,7.88
31000,31000,30975.0,60,12.42,696.18,B,B4,10,MORTGAGE,62400.0,Verified,Dec-11,Current,debt_consolidation,18.31
12000,12000,12000.0,36,10.65,390.88,B,B2,8,MORTGAGE,60000.0,Not Verified,Nov-11,Fully Paid,credit_card,15.56
10000,10000,10000.0,36,15.96,351.38,C,C5,6,RENT,91000.0,Verified,Nov-11,Fully Paid,credit_card,10.25
20000,20000,19975.0,36,12.42,668.31,B,B4,3,RENT,63000.0,Verified,Dec-11,Fully Paid,debt_consolidation,19.09
20000,20000,20000.0,36,14.27,686.18,C,C2,6,RENT,82000.0,Verified,Dec-11,Fully Paid,debt_consolidation,9.79
21000,21000,21000.0,60,20.89,566.83,F,F1,2,RENT,71040.0,Source Verified,Dec-11,Charged Off,debt_consolidation,6.52
15500,15500,15500.0,36,14.65,534.66,C,C3,10,MORTGAGE,63000.0,Source Verified,Nov-11,Fully Paid,credit_card,17.56
5575,5575,5575.0,36,6.62,171.18,A,A2,5,RENT,28800.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,21.17
30000,30000,29975.0,60,12.42,673.72,B,B4,1,RENT,68000.0,Verified,Dec-11,Fully Paid,debt_consolidation,25.27
10000,10000,10000.0,36,14.27,343.09,C,C2,6,MORTGAGE,60000.0,Verified,Nov-11,Charged Off,debt_consolidation,23.1
20000,20000,20000.0,60,14.65,472.14,C,C3,7,RENT,40000.0,Source Verified,Dec-11,Fully Paid,debt_consolidation,23.94
10000,10000,10000.0,36,12.42,334.16,B,B4,1,RENT,42000.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,23.71
12000,12000,11725.0,60,12.69,271.14,B,B5,2,RENT,42000.0,Verified,Dec-11,Fully Paid,debt_consolidation,24.57
1450,1450,1450.0,36,14.27,49.75,C,C2,5,RENT,55560.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,6.95
30000,30000,30000.0,60,21.28,816.34,F,F2,2,MORTGAGE,75000.0,Verified,Dec-11,Fully Paid,debt_consolidation,11.44
12900,12900,12900.0,60,18.25,329.34,D,D5,1,RENT,75000.0,Source Verified,Dec-11,Current,debt_consolidation,21.79
24000,24000,24000.0,60,11.71,530.36,B,B3,10,MORTGAGE,95000.0,Source Verified,Dec-11,Fully Paid,small_business,16.0
2000,2000,2000.0,36,14.27,68.62,C,C2,1,MORTGAGE,27600.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,6.74
22000,22000,21900.0,60,17.27,549.96,D,D3,10,RENT,84000.0,Verified,Dec-11,Current,debt_consolidation,13.8
7000,7000,7000.0,36,8.9,222.28,A,A5,9,MORTGAGE,70000.0,Not Verified,Nov-11,Fully Paid,small_business,4.1
10000,10000,9750.0,36,11.71,330.76,B,B3,10,RENT,92000.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,8.27
25000,25000,24925.0,60,11.71,552.46,B,B3,10,MORTGAGE,60000.0,Verified,Dec-11,Current,house,13.38
7750,7750,7750.0,36,14.27,265.9,C,C2,5,RENT,26400.0,Source Verified,Nov-11,Charged Off,debt_consolidation,17.34
20000,20000,20000.0,60,15.27,478.64,C,C4,9,MORTGAGE,90000.0,Verified,Dec-11,Fully Paid,debt_consolidation,12.33
29100,29100,28825.0,60,18.64,749.12,E,E1,2,MORTGAGE,152004.0,Verified,Dec-11,Fully Paid,major_purchase,18.12
12000,12000,12000.0,36,8.9,381.04,A,A5,2,RENT,30000.0,Not Verified,Nov-11,Fully Paid,credit_card,24.44
10150,10150,10150.0,36,7.51,315.78,A,A3,2,RENT,102000.0,Not Verified,Nov-11,Fully Paid,credit_card,8.35
3800,3800,3800.0,36,13.49,128.94,C,C1,8,RENT,47000.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,6.23
10000,10000,10000.0,36,6.03,304.36,A,A1,10,MORTGAGE,55000.0,Not Verified,Nov-11,Fully Paid,major_purchase,19.4
7000,7000,7000.0,36,11.71,231.54,B,B3,1,RENT,57000.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,4.88
10000,10000,10000.0,36,13.49,339.31,C,C1,7,RENT,150000.0,Not Verified,Nov-11,Fully Paid,car,16.91
22000,22000,21725.0,60,11.71,486.16,B,B3,2,RENT,50000.0,Verified,Dec-11,Fully Paid,debt_consolidation,17.21
18825,18825,18800.0,60,22.06,520.57,F,F4,4,RENT,50000.0,Verified,Dec-11,Charged Off,debt_consolidation,22.42
10000,10000,10000.0,36,7.51,311.11,A,A3,2,RENT,80000.0,Not Verified,Nov-11,Charged Off,debt_consolidation,19.56
20000,20000,19975.0,60,17.27,499.96,D,D3,1,RENT,65000.0,Verified,Dec-11,Fully Paid,debt_consolidation,8.7
8000,8000,8000.0,36,14.65,275.96,C,C3,7,RENT,87000.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,3.94
12000,12000,12000.0,36,12.42,400.99,B,B4,10,RENT,88000.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,13.57
20450,20450,20400.0,60,18.64,526.45,E,E1,1,RENT,52008.0,Verified,Dec-11,Charged Off,debt_consolidation,23.14
12000,12000,12000.0,36,14.27,411.71,C,C2,3,MORTGAGE,40000.0,Not Verified,Nov-11,Charged Off,credit_card,19.77
24000,24000,23975.0,60,12.69,542.28,B,B5,4,MORTGAGE,103000.0,Verified,Dec-11,Fully Paid,debt_consolidation,5.2
24000,24000,23975.0,60,17.58,603.98,D,D4,3,RENT,125004.0,Verified,Dec-11,Current,debt_consolidation,5.14
7000,7000,7000.0,36,10.65,228.02,B,B2,2,RENT,36475.0,Not Verified,Nov-11,Charged Off,debt_consolidation,21.06
17500,17500,17250.0,36,10.65,570.04,B,B2,10,MORTGAGE,78413.0,Verified,Dec-11,Fully Paid,credit_card,18.93
6400,6400,6400.0,36,7.51,199.11,A,A3,10,OWN,44000.0,Not Verified,Nov-11,Fully Paid,credit_card,24.33
15000,15000,14975.0,60,17.27,374.97,D,D3,1,RENT,62000.0,Verified,Dec-11,Current,debt_consolidation,22.16
13000,13000,12975.0,36,7.9,406.78,A,A4,3,RENT,33000.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,10.87
18000,18000,18000.0,60,15.96,437.35,C,C5,9,MORTGAGE,63000.0,Not Verified,Dec-11,Fully Paid,debt_consolidation,13.89
8000,8000,7975.0,36,6.62,245.63,A,A2,2,RENT,65000.0,Source Verified,Nov-11,Fully Paid,small_business,11.8
7800,7800,7800.0,36,10.65,254.08,B,B2,9,MORTGAGE,48000.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,7.15
15000,15000,15000.0,36,14.27,514.64,C,C2,5,RENT,53000.0,Verified,Nov-11,Fully Paid,debt_consolidation,22.03
23600,23600,23600.0,60,18.64,607.54,E,E1,10,OWN,60000.0,Verified,Dec-11,Current,debt_consolidation,24.36
15000,15000,15000.0,36,12.42,501.23,B,B4,4,RENT,95000.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,15.74
24000,24000,23725.0,60,18.25,612.72,D,D5,10,RENT,86779.0,Verified,Dec-11,Charged Off,wedding,18.35
23500,23500,23475.0,60,12.69,530.98,B,B5,10,RENT,48000.0,Verified,Dec-11,Fully Paid,debt_consolidation,16.05
35000,35000,34950.0,60,21.67,960.11,F,F3,4,MORTGAGE,83500.0,Verified,Dec-11,Fully Paid,debt_consolidation,19.9
2100,2100,2100.0,36,17.27,75.16,D,D3,4,RENT,44400.0,Source Verified,Nov-11,Fully Paid,other,6.49
16600,16600,16600.0,60,15.96,403.33,C,C5,10,RENT,40000.0,Not Verified,Dec-11,Fully Paid,debt_consolidation,13.17
18000,18000,18000.0,60,15.96,437.35,C,C5,3,RENT,102000.0,Source Verified,Dec-11,Fully Paid,debt_consolidation,14.64
16000,16000,16000.0,36,14.27,548.95,C,C2,5,OWN,60000.0,Not Verified,Nov-11,Fully Paid,credit_card,18.62
12000,12000,12000.0,36,12.42,400.99,B,B4,10,MORTGAGE,37500.0,Source Verified,Nov-11,Fully Paid,credit_card,13.25
18000,18000,18000.0,60,19.03,467.23,E,E2,10,MORTGAGE,75000.0,Source Verified,Dec-11,Charged Off,debt_consolidation,17.57
10800,10800,10800.0,36,13.49,366.45,C,C1,1,RENT,50000.0,Verified,Nov-11,Fully Paid,credit_card,23.71
15000,15000,15000.0,36,12.42,501.23,B,B4,10,RENT,47840.0,Verified,Nov-11,Fully Paid,debt_consolidation,17.21
7100,7100,7100.0,36,15.27,247.07,C,C4,10,MORTGAGE,40000.0,Not Verified,Nov-11,Fully Paid,home_improvement,16.08
10000,10000,10000.0,36,9.91,322.25,B,B1,6,RENT,80000.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,20.05
6000,6000,6000.0,36,12.69,201.27,B,B5,5,RENT,51000.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,19.91
10400,10400,10400.0,36,16.29,367.13,D,D1,10,RENT,65000.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,24.57
2000,2000,2000.0,36,12.42,66.84,B,B4,3,MORTGAGE,25056.0,Not Verified,Nov-11,Fully Paid,other,20.79
8000,8000,8000.0,36,16.29,282.41,D,D1,4,MORTGAGE,75000.0,Verified,Nov-11,Fully Paid,debt_consolidation,17.52
10000,10000,10000.0,36,14.27,343.09,C,C2,10,RENT,40000.0,Verified,Nov-11,Fully Paid,debt_consolidation,11.67
12000,12000,12000.0,36,11.71,396.92,B,B3,10,RENT,83000.0,Not Verified,Nov-11,Fully Paid,credit_card,17.99
16000,16000,16000.0,60,15.96,388.75,C,C5,7,MORTGAGE,61000.0,Verified,Dec-11,Current,debt_consolidation,20.52
35000,35000,35000.0,36,19.03,1283.5,E,E2,6,RENT,200000.0,Source Verified,Dec-11,Fully Paid,debt_consolidation,4.18
4500,4500,4500.0,36,6.62,138.17,A,A2,2,RENT,42000.0,Not Verified,Nov-11,Fully Paid,wedding,25.17
12000,12000,11950.0,60,19.03,311.49,E,E2,5,RENT,80000.0,Verified,Dec-11,Fully Paid,credit_card,17.16
20000,20000,19200.0,36,7.9,625.81,A,A4,10,MORTGAGE,120000.0,Verified,Nov-11,Fully Paid,medical,5.22
10000,10000,10000.0,36,10.65,325.74,B,B2,4,RENT,45000.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,19.28
20000,20000,20000.0,60,19.42,523.45,E,E3,10,MORTGAGE,48000.0,Verified,Dec-11,Fully Paid,debt_consolidation,16.2
28000,28000,27975.0,60,20.89,755.77,F,F1,2,RENT,80000.0,Verified,Dec-11,Current,debt_consolidation,18.77
4000,4000,3750.0,36,10.65,130.3,B,B2,10,MORTGAGE,90000.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,9.57
12000,12000,11900.0,36,6.03,365.23,A,A1,4,RENT,75000.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,11.68
12000,12000,12000.0,36,16.77,426.47,D,D2,4,RENT,98000.0,Verified,Nov-11,Fully Paid,debt_consolidation,6.22
20000,20000,19650.0,36,13.49,678.61,C,C1,1,MORTGAGE,118560.0,Verified,Nov-11,Fully Paid,credit_card,10.54
8000,8000,8000.0,36,7.9,250.33,A,A4,2,RENT,72000.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,6.4
35000,35000,34925.0,60,18.64,901.01,E,E1,3,RENT,140000.0,Verified,Dec-11,Current,credit_card,12.0
20000,20000,19375.0,36,11.71,661.52,B,B3,3,MORTGAGE,120000.0,Verified,Nov-11,Fully Paid,debt_consolidation,17.33
20000,20000,20000.0,36,12.42,668.31,B,B4,7,RENT,77000.0,Verified,Nov-11,Fully Paid,debt_consolidation,20.06
3500,3500,3500.0,36,7.9,109.52,A,A4,3,MORTGAGE,60000.0,Not Verified,Nov-11,Fully Paid,home_improvement,8.1
5000,5000,5000.0,36,13.49,169.66,C,C1,4,OWN,36000.0,Source Verified,Nov-11,Charged Off,wedding,14.33
1300,1300,1300.0,36,14.27,44.61,C,C2,4,RENT,60000.0,Not Verified,Dec-11,Charged Off,moving,7.8
7500,7500,7500.0,36,15.27,260.99,C,C4,4,RENT,45000.0,Source Verified,Nov-11,Fully Paid,credit_card,6.51
7800,7800,7800.0,36,8.9,247.68,A,A5,10,MORTGAGE,117000.0,Source Verified,Nov-11,Fully Paid,medical,17.39
6925,6925,6925.0,36,11.71,229.06,B,B3,6,RENT,25000.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,21.74
12800,12800,12800.0,36,13.49,434.31,C,C1,10,OWN,80000.0,Not Verified,Nov-11,Fully Paid,credit_card,18.43
15000,15000,15000.0,36,15.27,521.97,C,C4,10,RENT,48000.0,Not Verified,Nov-11,Charged Off,debt_consolidation,18.63
8000,8000,8000.0,36,12.69,268.36,B,B5,6,MORTGAGE,40800.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,7.44
5375,5375,5375.0,36,12.69,180.31,B,B5,5,RENT,18000.0,Not Verified,Nov-11,Fully Paid,credit_card,17.0
2500,2500,2500.0,36,12.69,83.87,B,B5,1,RENT,42500.0,Source Verified,Nov-11,Fully Paid,credit_card,13.5
17625,17625,17625.0,36,8.9,559.66,A,A5,1,RENT,45000.0,Verified,Nov-11,Fully Paid,debt_consolidation,24.67
6000,6000,6000.0,36,15.27,208.79,C,C4,10,MORTGAGE,66000.0,Verified,Nov-11,Charged Off,other,23.38
7100,7100,7100.0,36,12.42,237.25,B,B4,1,OWN,24000.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,17.65
20000,20000,19950.0,60,16.77,494.59,D,D2,10,RENT,110000.0,Verified,Dec-11,Current,debt_consolidation,5.5
2800,2800,2800.0,36,10.65,91.21,B,B2,2,MORTGAGE,90000.0,Not Verified,Dec-11,Fully Paid,medical,18.83
14000,14000,14000.0,60,20.89,377.89,F,F1,3,MORTGAGE,158000.0,Not Verified,Dec-11,Fully Paid,credit_card,20.04
12000,12000,12000.0,36,7.51,373.33,A,A3,4,RENT,32000.0,Not Verified,Nov-11,Fully Paid,credit_card,19.05
6625,6625,6625.0,36,12.69,222.24,B,B5,3,RENT,24947.3,Not Verified,Nov-11,Charged Off,credit_card,21.55
14675,14675,14675.0,36,12.69,492.28,B,B5,7,MORTGAGE,40000.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,16.95
15000,15000,15000.0,36,11.71,496.14,B,B3,7,RENT,74000.0,Verified,Nov-11,Fully Paid,debt_consolidation,15.97
12000,12000,12000.0,36,7.9,375.49,A,A4,3,RENT,70000.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,11.09
13000,13000,13000.0,36,8.9,412.8,A,A5,8,RENT,44100.0,Not Verified,Nov-11,Fully Paid,credit_card,25.12
12000,12000,12000.0,36,10.65,390.88,B,B2,10,RENT,55000.0,Not Verified,Nov-11,Fully Paid,credit_card,16.87
10000,10000,10000.0,36,16.29,353.01,D,D1,10,RENT,35000.0,Source Verified,Nov-11,Fully Paid,credit_card,5.76
11550,11550,11550.0,36,16.77,410.47,D,D2,10,RENT,83954.0,Not Verified,Nov-11,Fully Paid,credit_card,10.65
6000,6000,6000.0,36,8.9,190.52,A,A5,4,OWN,100000.0,Source Verified,Nov-11,Fully Paid,home_improvement,8.32
35000,35000,34900.56962,60,18.64,901.01,E,E1,6,MORTGAGE,248000.0,Verified,Dec-11,Current,debt_consolidation,6.17
9000,9000,9000.0,36,16.77,319.85,D,D2,10,RENT,160000.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,9.94
12000,12000,12000.0,60,14.65,283.28,C,C3,1,RENT,35000.0,Not Verified,Dec-11,Fully Paid,debt_consolidation,22.18
28000,28000,27975.0,36,7.9,876.13,A,A4,8,MORTGAGE,82000.0,Verified,Nov-11,Fully Paid,debt_consolidation,4.77
17400,17400,17400.0,60,14.65,410.76,C,C3,4,MORTGAGE,43000.0,Source Verified,Dec-11,Charged Off,debt_consolidation,11.25
13000,13000,12975.0,36,6.03,395.67,A,A1,10,MORTGAGE,73000.0,Not Verified,Nov-11,Fully Paid,credit_card,5.34
14000,14000,14000.0,60,13.49,322.07,C,C1,5,OWN,30000.0,Not Verified,Dec-11,Current,debt_consolidation,19.44
17000,17000,16975.0,36,13.49,576.82,C,C1,5,RENT,37000.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,15.73
6000,6000,6000.0,36,14.65,206.97,C,C3,4,RENT,30000.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,15.68
20000,20000,20000.0,36,10.65,651.47,B,B2,1,RENT,65000.0,Verified,Nov-11,Fully Paid,credit_card,6.72
1100,1100,1100.0,36,14.65,37.95,C,C3,5,MORTGAGE,36000.0,Not Verified,Nov-11,Charged Off,vacation,12.2
10000,10000,10000.0,36,7.9,312.91,A,A4,4,RENT,75000.0,Source Verified,Nov-11,Fully Paid,wedding,7.5
7000,7000,7000.0,36,9.91,225.58,B,B1,5,RENT,54008.0,Verified,Nov-11,Fully Paid,debt_consolidation,8.64
14000,14000,14000.0,36,10.65,456.03,B,B2,2,MORTGAGE,85000.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,17.39
5000,5000,5000.0,36,6.62,153.52,A,A2,10,MORTGAGE,54000.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,13.91
8500,8500,8500.0,36,6.62,260.99,A,A2,4,MORTGAGE,84000.0,Source Verified,Nov-11,Fully Paid,credit_card,17.21
19750,19750,19725.0,60,16.77,488.4,D,D2,5,MORTGAGE,66500.0,Verified,Dec-11,Fully Paid,debt_consolidation,14.29
21000,21000,21000.0,36,10.65,684.04,B,B2,6,MORTGAGE,53004.0,Verified,Dec-11,Fully Paid,other,2.06
15000,15000,15000.0,60,18.64,386.15,E,E1,6,OWN,50000.0,Verified,Dec-11,Charged Off,credit_card,13.34
12000,12000,12000.0,36,6.62,368.45,A,A2,6,RENT,71151.0,Not Verified,Nov-11,Fully Paid,credit_card,18.57
9000,9000,9000.0,36,7.51,280.0,A,A3,7,MORTGAGE,125000.0,Verified,Nov-11,Fully Paid,debt_consolidation,9.16
18000,18000,18000.0,36,18.64,656.54,E,E1,10,RENT,180000.0,Verified,Dec-11,Fully Paid,debt_consolidation,11.95
10000,10000,10000.0,36,14.27,343.09,C,C2,6,MORTGAGE,300000.0,Verified,Dec-11,Fully Paid,debt_consolidation,5.65
7000,7000,6973.193955,36,8.9,222.28,A,A5,10,MORTGAGE,35000.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,12.45
8000,8000,8000.0,36,16.29,282.41,D,D1,10,RENT,63000.0,Source Verified,Nov-11,Fully Paid,credit_card,14.57
26000,26000,25950.0,60,19.03,674.89,E,E2,10,RENT,72000.0,Verified,Dec-11,Charged Off,debt_consolidation,22.22
28000,28000,27750.0,60,10.65,603.92,B,B2,5,RENT,64936.0,Source Verified,Dec-11,Fully Paid,debt_consolidation,8.91
35000,35000,34972.05982,60,13.49,805.17,C,C1,6,RENT,98000.0,Verified,Dec-11,Charged Off,debt_consolidation,14.55
5500,5500,5500.0,60,19.42,143.95,E,E3,8,RENT,25000.0,Verified,Nov-11,Charged Off,other,10.56
14400,14400,14400.0,60,14.65,339.94,C,C3,4,MORTGAGE,105000.0,Source Verified,Dec-11,Fully Paid,debt_consolidation,10.75
10000,10000,10000.0,36,10.65,325.74,B,B2,10,RENT,44000.0,Source Verified,Nov-11,Fully Paid,other,18.22
28000,28000,28000.0,36,16.77,995.08,D,D2,10,OWN,76000.0,Verified,Nov-11,Charged Off,credit_card,13.78
5000,5000,4750.0,36,16.29,176.51,D,D1,2,OWN,24000.0,Source Verified,Nov-11,Fully Paid,major_purchase,4.65
20000,20000,19675.0,36,11.71,661.52,B,B3,10,RENT,57000.0,Verified,Nov-11,Fully Paid,debt_consolidation,22.74
7000,7000,7000.0,36,16.77,248.77,D,D2,1,RENT,45000.0,Verified,Nov-11,Fully Paid,credit_card,22.21
10000,10000,10000.0,36,13.49,339.31,C,C1,8,MORTGAGE,72000.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,8.68
10000,10000,10000.0,36,16.77,355.39,D,D2,10,RENT,44000.0,Not Verified,Nov-11,Fully Paid,credit_card,12.9
10000,10000,9750.0,36,11.71,330.76,B,B3,10,RENT,60000.0,Verified,Nov-11,Charged Off,credit_card,19.92
20000,20000,20000.0,36,10.65,651.47,B,B2,9,RENT,65000.0,Verified,Nov-11,Fully Paid,debt_consolidation,14.36
6000,6000,6000.0,36,12.69,201.27,B,B5,1,RENT,65000.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,5.41
16000,16000,16000.0,36,17.27,572.6,D,D3,10,RENT,65000.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,19.81
3400,3400,3400.0,36,9.91,109.57,B,B1,6,MORTGAGE,125000.0,Verified,Nov-11,Fully Paid,debt_consolidation,16.95
6000,6000,6000.0,36,13.49,203.59,C,C1,2,MORTGAGE,22500.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,8.32
7000,7000,7000.0,36,7.9,219.04,A,A4,10,MORTGAGE,47000.0,Not Verified,Nov-11,Charged Off,credit_card,14.37
12000,12000,12000.0,60,13.49,276.06,C,C1,3,OWN,52000.0,Not Verified,Dec-11,Current,debt_consolidation,21.42
7875,7875,7875.0,60,19.42,206.11,E,E3,6,RENT,25000.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,19.82
21000,21000,20975.0,60,21.28,571.44,F,F2,10,MORTGAGE,109992.0,Verified,Dec-11,Current,other,10.89
17000,17000,16950.0,36,6.62,521.97,A,A2,6,MORTGAGE,78301.0,Verified,Nov-11,Fully Paid,debt_consolidation,13.85
9500,9500,9500.0,36,6.62,291.69,A,A2,10,MORTGAGE,43000.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,19.28
16000,16000,16000.0,60,14.27,374.54,C,C2,10,MORTGAGE,72000.0,Source Verified,Dec-11,Fully Paid,debt_consolidation,11.88
35000,35000,34975.0,60,22.35,973.64,F,F5,10,MORTGAGE,65000.0,Verified,Dec-11,Charged Off,debt_consolidation,12.37
1200,1200,1200.0,36,18.25,43.54,D,D5,4,RENT,20400.0,Verified,Nov-11,Charged Off,other,24.12
20000,20000,20000.0,60,17.58,503.32,D,D4,1,OWN,86124.0,Verified,Dec-11,Charged Off,debt_consolidation,17.6
5000,5000,5000.0,36,14.27,171.55,C,C2,1,RENT,24000.0,Source Verified,Nov-11,Charged Off,other,1.75
5400,5400,5400.0,36,16.29,190.63,D,D1,1,RENT,32000.0,Not Verified,Nov-11,Charged Off,medical,20.03
12000,12000,11950.0,60,19.91,317.33,E,E4,6,RENT,36500.0,Verified,Dec-11,Charged Off,debt_consolidation,22.22
12775,12775,12775.0,36,9.91,411.68,B,B1,10,MORTGAGE,38000.0,Source Verified,Nov-11,Fully Paid,credit_card,20.94
5000,5000,5000.0,36,17.58,179.72,D,D4,1,RENT,21600.0,Verified,Nov-11,Fully Paid,other,5.33
15000,15000,15000.0,60,19.91,396.66,E,E4,2,RENT,41500.0,Verified,Dec-11,Fully Paid,debt_consolidation,17.93
15600,15600,15350.0,36,13.49,529.32,C,C1,3,MORTGAGE,75000.0,Verified,Nov-11,Fully Paid,credit_card,18.53
5050,5050,5050.0,60,21.67,138.53,F,F3,10,MORTGAGE,67517.64,Not Verified,Nov-11,Charged Off,other,10.45
12000,12000,12000.0,60,18.25,306.36,D,D5,3,RENT,34500.0,Source Verified,Dec-11,Fully Paid,debt_consolidation,22.61
24000,24000,23975.0,60,18.64,617.83,E,E1,5,MORTGAGE,120000.0,Verified,Dec-11,Fully Paid,home_improvement,15.33
25000,25000,24975.0,60,12.42,561.44,B,B4,4,MORTGAGE,54600.0,Verified,Dec-11,Fully Paid,wedding,12.09
12000,12000,12000.0,36,16.29,423.61,D,D1,5,MORTGAGE,72000.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,16.33
10000,10000,10000.0,36,12.69,335.45,B,B5,4,RENT,70000.0,Not Verified,Nov-11,Fully Paid,credit_card,13.53
2400,2400,2400.0,36,9.91,77.34,B,B1,1,RENT,46000.0,Not Verified,Nov-11,Fully Paid,vacation,18.78
5825,5825,5825.0,36,14.27,199.85,C,C2,4,RENT,25000.0,Verified,Nov-11,Fully Paid,credit_card,20.21
20000,20000,19725.0,36,11.71,661.52,B,B3,10,RENT,65000.0,Verified,Nov-11,Fully Paid,debt_consolidation,21.05
16000,16000,16000.0,36,11.71,529.22,B,B3,7,RENT,47000.0,Source Verified,Nov-11,Fully Paid,credit_card,19.43
1500,1500,1500.0,36,9.91,48.34,B,B1,4,MORTGAGE,25632.0,Not Verified,Nov-11,Fully Paid,other,2.72
12500,12500,12500.0,36,10.65,407.17,B,B2,8,MORTGAGE,50000.0,Source Verified,Nov-11,Fully Paid,small_business,12.12
12000,12000,12000.0,60,8.9,248.52,A,A5,10,MORTGAGE,70000.0,Not Verified,Dec-11,Charged Off,debt_consolidation,9.65
3500,3500,3500.0,36,8.9,111.14,A,A5,10,MORTGAGE,47500.0,Not Verified,Nov-11,Fully Paid,car,19.76
4000,4000,4000.0,36,16.77,142.16,D,D2,6,MORTGAGE,45000.0,Not Verified,Nov-11,Fully Paid,medical,7.12
12100,12100,12100.0,60,17.27,302.48,D,D3,3,RENT,50000.0,Source Verified,Dec-11,Fully Paid,house,11.5
20000,20000,19975.0,60,14.27,468.17,C,C2,10,MORTGAGE,60000.0,Verified,Dec-11,Charged Off,debt_consolidation,7.42
15000,15000,15000.0,36,12.42,501.23,B,B4,2,MORTGAGE,90000.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,9.69
15600,15600,15550.0,36,7.9,488.13,A,A4,10,MORTGAGE,43000.0,Verified,Nov-11,Fully Paid,debt_consolidation,20.01
10000,10000,9750.0,36,12.42,334.16,B,B4,5,MORTGAGE,65000.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,15.07
2400,2400,2400.0,36,12.42,80.2,B,B4,10,MORTGAGE,78000.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,9.82
12000,12000,12000.0,60,7.9,242.75,A,A4,6,MORTGAGE,102000.0,Not Verified,Nov-11,Fully Paid,car,8.09
19000,19000,19000.0,60,20.3,506.57,E,E5,10,MORTGAGE,60000.0,Source Verified,Dec-11,Charged Off,debt_consolidation,17.24
8000,8000,8000.0,60,14.27,187.27,C,C2,4,RENT,40000.0,Source Verified,Dec-11,Fully Paid,wedding,11.85
